url,label,source,last_update,accuracy,transparency,type
fedsalert.com,fake news,girnberg,2019-01-28,1,1,unreliable
flashinfo.org,fake news,girnberg,2019-01-28,1,1,unreliable
flashnewscorner.com,fake news,girnberg,2019-01-28,1,1,unreliable
floridasunpost.com,fake news,girnberg,2019-01-28,1,1,unreliable
focusnews.info,fake news,girnberg,2019-01-28,1,1,unreliable
folksvideo.com,fake news,girnberg,2019-01-28,1,1,unreliable
fox-news24.com,fake news,girnberg,2019-01-28,1,1,unreliable
france.actualites.co,fake news,girnberg,2019-01-28,1,1,unreliable
freddymag.com,fake news,girnberg,2019-01-28,1,1,unreliable
freedomcrossroads.us,fake news,girnberg,2019-01-28,1,1,unreliable
freedomdaily.com,fake news,girnberg,2019-01-28,1,1,unreliable
freedomsfinalstand.com,fake news,girnberg,2019-01-28,1,1,unreliable
freshdailyreport.com,fake news,girnberg,2019-01-28,1,1,unreliable
friendsofsyria.wordpress.com,fake news,girnberg,2019-01-28,1,1,unreliable
givemeliberty01.com,fake news,girnberg,2019-01-28,1,1,unreliable
globalassociatednews.com,fake news,girnberg,2019-01-28,1,1,unreliable
globalpoliticsnow.com,fake news,girnberg,2019-01-28,1,1,unreliable
greenvillegazette.com,fake news,girnberg,2019-01-28,1,1,unreliable
guerilla.news,fake news,girnberg,2019-01-28,1,1,unreliable
guerillanews.com,fake news,girnberg,2019-01-28,1,1,unreliable
gummypost.com,fake news,girnberg,2019-01-28,1,1,unreliable
halturnershow.com,fake news,girnberg,2019-01-28,1,1,unreliable
headlinebrief.com,fake news,girnberg,2019-01-28,1,1,unreliable
healthyworldhouse.com,fake news,girnberg,2019-01-28,1,1,unreliable
heaviermetal.net,fake news,girnberg,2019-01-28,1,1,unreliable
hotglobalnews.com,fake news,girnberg,2019-01-28,1,1,unreliable
houstonchronicle-tv.com,fake news,girnberg,2019-01-28,1,1,unreliable
ilovemyfreedom.org,fake news,girnberg,2019-01-28,1,1,unreliable
interestingdailynews.com,fake news,girnberg,2019-01-28,1,1,unreliable
intrendtoday.com,fake news,girnberg,2019-01-28,1,1,unreliable
ipatriot.com,fake news,girnberg,2019-01-28,1,1,unreliable
isthatlegit.com,fake news,girnberg,2019-01-28,1,1,unreliable
jokerviral.com,fake news,girnberg,2019-01-28,1,1,unreliable
kata33.com,fake news,girnberg,2019-01-28,1,1,unreliable
klponews.com,fake news,girnberg,2019-01-28,1,1,unreliable
km8news.com,fake news,girnberg,2019-01-28,1,1,unreliable
kmt11.com,fake news,girnberg,2019-01-28,1,1,unreliable
knp7.com,fake news,girnberg,2019-01-28,1,1,unreliable
konkonsagh.biz,fake news,girnberg,2019-01-28,1,1,unreliable
krbcnews.com,fake news,girnberg,2019-01-28,1,1,unreliable
kspm33.com,fake news,girnberg,2019-01-28,1,1,unreliable
kupr7.com,fake news,girnberg,2019-01-28,1,1,unreliable
ky12news.com,fake news,girnberg,2019-01-28,1,1,unreliable
ky6news.com,fake news,girnberg,2019-01-28,1,1,unreliable
kypo6.com,fake news,girnberg,2019-01-28,1,1,unreliable
ladylibertysnews.com,fake news,girnberg,2019-01-28,1,1,unreliable
landrypost.com,fake news,girnberg,2019-01-28,1,1,unreliable
lastdeplorables.com,fake news,girnberg,2019-01-28,1,1,unreliable
liberalplug.com,fake news,girnberg,2019-01-28,1,1,unreliable
liberty-courier.com,fake news,girnberg,2019-01-28,1,1,unreliable
libertyalliance.com,fake news,girnberg,2019-01-28,1,1,unreliable
libertywritersnews.com,fake news,girnberg,2019-01-28,1,1,unreliable
local31news.com,fake news,girnberg,2019-01-28,1,1,unreliable
localnews33.com,fake news,girnberg,2019-01-28,1,1,unreliable
londonwebnews.com,fake news,girnberg,2019-01-28,1,1,unreliable
lopezreport.com,fake news,girnberg,2019-01-28,1,1,unreliable
madworldnews.com,fake news,girnberg,2019-01-28,1,1,unreliable
mainerepublicemailalert.com,fake news,girnberg,2019-01-28,1,1,unreliable
majorthoughts.com,fake news,girnberg,2019-01-28,1,1,unreliable
maywoodpost.com,fake news,girnberg,2019-01-28,1,1,unreliable
mbynews.com,fake news,girnberg,2019-01-28,1,1,unreliable
mckenziepost.com,fake news,girnberg,2019-01-28,1,1,unreliable
mediazone.news,fake news,girnberg,2019-01-28,1,1,unreliable
metropolitanworlds.com,fake news,girnberg,2019-01-28,1,1,unreliable
mississippiherald.com,fake news,girnberg,2019-01-28,1,1,unreliable
morningnewsusa.com,fake news,girnberg,2019-01-28,1,1,unreliable
mrnewswatch.com,fake news,girnberg,2019-01-28,1,1,unreliable
msfanpage.link,fake news,girnberg,2019-01-28,1,1,unreliable
msnbc.website,fake news,girnberg,2019-01-28,1,1,unreliable
nationalinsiderpolitics.com,fake news,girnberg,2019-01-28,1,1,unreliable
nbc.com.co,fake news,girnberg,2019-01-28,1,1,unreliable
ncscooper.com,fake news,girnberg,2019-01-28,1,1,unreliable
neonnettle.com,fake news,girnberg,2019-01-28,1,1,unreliable
nephef.com,fake news,girnberg,2019-01-28,1,1,unreliable
nevo.news,fake news,girnberg,2019-01-28,1,1,unreliable
newpoliticstoday.com,fake news,girnberg,2019-01-28,1,1,unreliable
news14kgpn.com,fake news,girnberg,2019-01-28,1,1,unreliable
news14now.com,fake news,girnberg,2019-01-28,1,1,unreliable
news4ktla.com,fake news,girnberg,2019-01-28,1,1,unreliable
newsbiscuit.com,fake news,girnberg,2019-01-28,1,1,unreliable
newsbreakingspipe.com,fake news,girnberg,2019-01-28,1,1,unreliable
newsbreakshere.com,fake news,girnberg,2019-01-28,1,1,unreliable
newsbuzzdaily.com,fake news,girnberg,2019-01-28,1,1,unreliable
newsbysquad.com,fake news,girnberg,2019-01-28,1,1,unreliable
newsdaily10.com,fake news,girnberg,2019-01-28,1,1,unreliable
newsdaily12.com,fake news,girnberg,2019-01-28,1,1,unreliable
newsdaily27.com,fake news,girnberg,2019-01-28,1,1,unreliable
newsfeedhunter.com,fake news,girnberg,2019-01-28,1,1,unreliable
newsfeedobserver.com,fake news,girnberg,2019-01-28,1,1,unreliable
newshubs.info,fake news,girnberg,2019-01-28,1,1,unreliable
newsjustforyou1.blogspot.com,fake news,girnberg,2019-01-28,1,1,unreliable
newsleak.co,fake news,girnberg,2019-01-28,1,1,unreliable
newslo.com,fake news,girnberg,2019-01-28,1,1,unreliable
newsnow17.com,fake news,girnberg,2019-01-28,1,1,unreliable
newswatch33.com,fake news,girnberg,2019-01-28,1,1,unreliable
newzmagazine.com,fake news,girnberg,2019-01-28,1,1,unreliable
notallowedto.com,fake news,girnberg,2019-01-28,1,1,unreliable
noticias365.info,fake news,girnberg,2019-01-28,1,1,unreliable
now8news.com,fake news,girnberg,2019-01-28,1,1,unreliable
nymeta.co,fake news,girnberg,2019-01-28,1,1,unreliable
occupydemocrats.com,fake news,girnberg,2019-01-28,1,1,unreliable
onepoliticalplaza.com,fake news,girnberg,2019-01-28,1,1,unreliable
openmagazines.com,fake news,girnberg,2019-01-28,1,1,unreliable
oreillypost.com,fake news,girnberg,2019-01-28,1,1,unreliable
ourlandofthefree.com,fake news,girnberg,2019-01-28,1,1,unreliable
paris.actualites.co,fake news,girnberg,2019-01-28,1,1,unreliable
patriothangout.com,fake news,girnberg,2019-01-28,1,1,unreliable
persecutes.com,fake news,girnberg,2019-01-28,1,1,unreliable
politicops.com,fake news,girnberg,2019-01-28,1,1,unreliable
politicot.com,fake news,girnberg,2019-01-28,1,1,unreliable
politicsusanews.com,fake news,girnberg,2019-01-28,1,1,unreliable
powerdaily.us,fake news,girnberg,2019-01-28,1,1,unreliable
president45donaldtrump.com,fake news,girnberg,2019-01-28,1,1,unreliable
pressunion.org,fake news,girnberg,2019-01-28,1,1,unreliable
prntly.com,fake news,girnberg,2019-01-28,1,1,unreliable
proudleader.com,fake news,girnberg,2019-01-28,1,1,unreliable
qualitysharing.com,fake news,girnberg,2019-01-28,1,1,unreliable
react365.com,fake news,girnberg,2019-01-28,1,1,unreliable
readconservatives.news,fake news,girnberg,2019-01-28,1,1,unreliable
realnewsrightnow.com,fake news,girnberg,2019-01-28,1,1,unreliable
redcountry.us,fake news,girnberg,2019-01-28,1,1,unreliable
redinfo.us,fake news,girnberg,2019-01-28,1,1,unreliable
redrocktribune.com,fake news,girnberg,2019-01-28,1,1,unreliable
redstatewatcher.com,fake news,girnberg,2019-01-28,1,1,unreliable
religionmind.com,fake news,girnberg,2019-01-28,1,1,unreliable
rickwells.us,fake news,girnberg,2019-01-28,1,1,unreliable
rilenews.com,fake news,girnberg,2019-01-28,1,1,unreliable
rogue-nation3.com,fake news,girnberg,2019-01-28,1,1,unreliable
rumorjournal.com,fake news,girnberg,2019-01-28,1,1,unreliable
satiratribune.com,fake news,girnberg,2019-01-28,1,1,unreliable
scrapetv.com,fake news,girnberg,2019-01-28,1,1,unreliable
smhwtfnews.com,fake news,girnberg,2019-01-28,1,1,unreliable
snoopack.com,fake news,girnberg,2019-01-28,1,1,unreliable
socialeverythings.com,fake news,girnberg,2019-01-28,1,1,unreliable
southernconservativeextra.com,fake news,girnberg,2019-01-28,1,1,unreliable
spinzon.com,fake news,girnberg,2019-01-28,1,1,unreliable
statenation.co,fake news,girnberg,2019-01-28,1,1,unreliable
states-tv.com,fake news,girnberg,2019-01-28,1,1,unreliable
stgeorgegazette.com,fake news,girnberg,2019-01-28,1,1,unreliable
straightstoned.com,fake news,girnberg,2019-01-28,1,1,unreliable
stuppid.com,fake news,girnberg,2019-01-28,1,1,unreliable
success-street.com,fake news,girnberg,2019-01-28,1,1,unreliable
supremepatriot.com,fake news,girnberg,2019-01-28,1,1,unreliable
tdnewswire.com,fake news,girnberg,2019-01-28,1,1,unreliable
tdtalliance.com,fake news,girnberg,2019-01-28,1,1,unreliable
teddystick.com,fake news,girnberg,2019-01-28,1,1,unreliable
telegraphsun.com,fake news,girnberg,2019-01-28,1,1,unreliable
the-insider.co,fake news,girnberg,2019-01-28,1,1,unreliable
the-postillon.com,fake news,girnberg,2019-01-28,1,1,unreliable
theavocadonews.com,fake news,girnberg,2019-01-28,1,1,unreliable
thebostontribune.com,fake news,girnberg,2019-01-28,1,1,unreliable
thebreakingnews.co,fake news,girnberg,2019-01-28,1,1,unreliable
theexaminer.site,fake news,girnberg,2019-01-28,1,1,unreliable
thefrt.com,fake news,girnberg,2019-01-28,1,1,unreliable
theinternationalreporter.org,fake news,girnberg,2019-01-28,1,1,unreliable
theinternetpost.net,fake news,girnberg,2019-01-28,1,1,unreliable
thelastlineofdefense.org,fake news,girnberg,2019-01-28,1,1,unreliable
themoralofthestory.us,fake news,girnberg,2019-01-28,1,1,unreliable
thenationalsun.com,fake news,girnberg,2019-01-28,1,1,unreliable
thenet24h.com,fake news,girnberg,2019-01-28,1,1,unreliable
thenewyorkevening.com,fake news,girnberg,2019-01-28,1,1,unreliable
thenochill.com,fake news,girnberg,2019-01-28,1,1,unreliable
thepoliticaltribune.com,fake news,girnberg,2019-01-28,1,1,unreliable
thepremiumnews.com,fake news,girnberg,2019-01-28,1,1,unreliable
theracketreport.com,fake news,girnberg,2019-01-28,1,1,unreliable
thereporterz.com,fake news,girnberg,2019-01-28,1,1,unreliable
therightists.com,fake news,girnberg,2019-01-28,1,1,unreliable
theseattletribune.com,fake news,girnberg,2019-01-28,1,1,unreliable
thetrumpmedia.com,fake news,girnberg,2019-01-28,1,1,unreliable
theusa-news.com,fake news,girnberg,2019-01-28,1,1,unreliable
theusaconservative.com,fake news,girnberg,2019-01-28,1,1,unreliable
thevalleyreport.com,fake news,girnberg,2019-01-28,1,1,unreliable
thewashingtonpress.com,fake news,girnberg,2019-01-28,1,1,unreliable
times.com.mx,fake news,girnberg,2019-01-28,1,1,unreliable
tmzbreaking.com,fake news,girnberg,2019-01-28,1,1,unreliable
tmzbusiness.com,fake news,girnberg,2019-01-28,1,1,unreliable
tmzcomedy.com,fake news,girnberg,2019-01-28,1,1,unreliable
tmzhiphop.com,fake news,girnberg,2019-01-28,1,1,unreliable
tmzuncut.com,fake news,girnberg,2019-01-28,1,1,unreliable
tmzurban.com,fake news,girnberg,2019-01-28,1,1,unreliable
tmzworldnews.com,fake news,girnberg,2019-01-28,1,1,unreliable
tmzworldstarnews.com,fake news,girnberg,2019-01-28,1,1,unreliable
trueamericans.me,fake news,girnberg,2019-01-28,1,1,unreliable
truetrumpers.com,fake news,girnberg,2019-01-28,1,1,unreliable
truthkings.com,fake news,girnberg,2019-01-28,1,1,unreliable
undergroundnewsreport.com,fake news,girnberg,2019-01-28,1,1,unreliable
unitedmediapublishing.com,fake news,girnberg,2019-01-28,1,1,unreliable
universepolitics.com,fake news,girnberg,2019-01-28,1,1,unreliable
usa-conservative.com,fake news,girnberg,2019-01-28,1,1,unreliable
usa-radio.com,fake news,girnberg,2019-01-28,1,1,unreliable
usa-television.com,fake news,girnberg,2019-01-28,1,1,unreliable
usadailyinfo.com,fake news,girnberg,2019-01-28,1,1,unreliable
usadailypost.us,fake news,girnberg,2019-01-28,1,1,unreliable
usadailytime.com,fake news,girnberg,2019-01-28,1,1,unreliable
usadosenews.com,fake news,girnberg,2019-01-28,1,1,unreliable
usafirstinformation.com,fake news,girnberg,2019-01-28,1,1,unreliable
usanews4u.us,fake news,girnberg,2019-01-28,1,1,unreliable
usanewsflash.com,fake news,girnberg,2019-01-28,1,1,unreliable
usanewshome.com,fake news,girnberg,2019-01-28,1,1,unreliable
usanewstoday.com,fake news,girnberg,2019-01-28,1,1,unreliable
usapolitics24hrs.com,fake news,girnberg,2019-01-28,1,1,unreliable
usapoliticsnow.com,fake news,girnberg,2019-01-28,1,1,unreliable
usapoliticstoday.com,fake news,girnberg,2019-01-28,1,1,unreliable
usapoliticszone.com,fake news,girnberg,2019-01-28,1,1,unreliable
usasnich.com,fake news,girnberg,2019-01-28,1,1,unreliable
usatodaynews.me,fake news,girnberg,2019-01-28,1,1,unreliable
usatodaypolitics.com,fake news,girnberg,2019-01-28,1,1,unreliable
usaworldbox.com,fake news,girnberg,2019-01-28,1,1,unreliable
ushealthyadvisor.com,fake news,girnberg,2019-01-28,1,1,unreliable
ushealthylife.com,fake news,girnberg,2019-01-28,1,1,unreliable
usherald.com,fake news,girnberg,2019-01-28,1,1,unreliable
usinfonews.com,fake news,girnberg,2019-01-28,1,1,unreliable
uspoln.com,fake news,girnberg,2019-01-28,1,1,unreliable
uspostman.com,fake news,girnberg,2019-01-28,1,1,unreliable
vesselnews.io,fake news,girnberg,2019-01-28,1,1,unreliable
viralactions.com,fake news,girnberg,2019-01-28,1,1,unreliable
viralcocaine.com,fake news,girnberg,2019-01-28,1,1,unreliable
viralcords.com,fake news,girnberg,2019-01-28,1,1,unreliable
viraldevil.com,fake news,girnberg,2019-01-28,1,1,unreliable
viralmugshot.com,fake news,girnberg,2019-01-28,1,1,unreliable
viralpropaganda.com,fake news,girnberg,2019-01-28,1,1,unreliable
viralspeech.com,fake news,girnberg,2019-01-28,1,1,unreliable
viralstuppid.com,fake news,girnberg,2019-01-28,1,1,unreliable
voxtribune.com,fake news,girnberg,2019-01-28,1,1,unreliable
washingtonevening.com,fake news,girnberg,2019-01-28,1,1,unreliable
washingtonfeed.com,fake news,girnberg,2019-01-28,1,1,unreliable
washingtonpost.com.co,fake news,girnberg,2019-01-28,1,1,unreliable
wazanews.tk,fake news,girnberg,2019-01-28,1,1,unreliable
wcpm3.com,fake news,girnberg,2019-01-28,1,1,unreliable
weconservative.com,fake news,girnberg,2019-01-28,1,1,unreliable
weekendherald.com,fake news,girnberg,2019-01-28,1,1,unreliable
wetheproudpatriots.com,fake news,girnberg,2019-01-28,1,1,unreliable
wftj8news.com,fake news,girnberg,2019-01-28,1,1,unreliable
whatsupic.com,fake news,girnberg,2019-01-28,1,1,unreliable
witscience.org,fake news,girnberg,2019-01-28,1,1,unreliable
wleb21.com,fake news,girnberg,2019-01-28,1,1,unreliable
wm21news.com,fake news,girnberg,2019-01-28,1,1,unreliable
wmacnews.com,fake news,girnberg,2019-01-28,1,1,unreliable
wmb36.com,fake news,girnberg,2019-01-28,1,1,unreliable
world-politicus.com,fake news,girnberg,2019-01-28,1,1,unreliable
worldinformation24.info,fake news,girnberg,2019-01-28,1,1,unreliable
worldnewspolitics.com,fake news,girnberg,2019-01-28,1,1,unreliable
worldpoliticsnow.com,fake news,girnberg,2019-01-28,1,1,unreliable
worldpoliticus.com,fake news,girnberg,2019-01-28,1,1,unreliable
wrejnews.com,fake news,girnberg,2019-01-28,1,1,unreliable
wrpt16.com,fake news,girnberg,2019-01-28,1,1,unreliable
wtoe5news.com,fake news,girnberg,2019-01-28,1,1,unreliable
xbn-news.com,fake news,girnberg,2019-01-28,1,1,unreliable
yesimright.com,fake news,girnberg,2019-01-28,1,1,unreliable
zootfeed.com,fake news,girnberg,2019-01-28,1,1,unreliable
24x365live.com,fake news,politifact,2017-11-09,1,1,unreliable
a-news24.com,fake news,politifact,2017-11-09,1,1,unreliable
americannews.com,fake news,politifact,2017-11-09,1,1,unreliable
americantoday.us,fake news,politifact,2017-11-09,1,1,unreliable
antinews.com,fake news,politifact,2017-11-09,1,1,unreliable
armyusanews.com,fake news,politifact,2017-11-09,1,1,unreliable
benjaminfulford.typepad.com,fake news,politifact,2017-11-09,1,1,unreliable
breakingnewsblast.com,fake news,politifact,2017-11-09,1,1,unreliable
cnewsgo.com,fake news,politifact,2017-11-09,1,1,unreliable
coffeebreakforyou.com,fake news,politifact,2017-11-09,1,1,unreliable
conservative101.com,fake news,politifact,2017-11-09,1,1,unreliable
conservativepaper.com,fake news,politifact,2017-11-09,1,1,unreliable
conservativeview.info,fake news,politifact,2017-11-09,1,1,unreliable
dailyfeed.news,fake news,politifact,2017-11-09,1,1,unreliable
dailysidnews.com,fake news,politifact,2017-11-09,1,1,unreliable
dailythings.world,fake news,politifact,2017-11-09,1,1,unreliable
defenseusa.club,fake news,politifact,2017-11-09,1,1,unreliable
democraticunderground.com,fake news,politifact,2017-11-09,1,1,unreliable
departedme.com,fake news,politifact,2017-11-09,1,1,unreliable
forfreedomworld.com,fake news,politifact,2017-11-09,1,1,unreliable
freeinfomedia.com,fake news,politifact,2017-11-09,1,1,unreliable
globalrevolutionnetwork.com,fake news,politifact,2017-11-09,1,1,unreliable
nativestuff.us,fake news,politifact,2017-11-09,1,1,unreliable
newsbreakhere.com,fake news,politifact,2017-11-09,1,1,unreliable
newsconservative.com,fake news,politifact,2017-11-09,1,1,unreliable
newsformetoday.com,fake news,politifact,2017-11-09,1,1,unreliable
newsoftrump.com,fake news,politifact,2017-11-09,1,1,unreliable
newsphd.com,fake news,politifact,2017-11-09,1,1,unreliable
newsuptoday.com,fake news,politifact,2017-11-09,1,1,unreliable
nnettle.com,fake news,politifact,2017-11-09,1,1,unreliable
patriotcrier.com,fake news,politifact,2017-11-09,1,1,unreliable
patriotusa.website,fake news,politifact,2017-11-09,1,1,unreliable
politicalmayhem.news,fake news,politifact,2017-11-09,1,1,unreliable
politicspaper.com,fake news,politifact,2017-11-09,1,1,unreliable
puppetstringnews.com,fake news,politifact,2017-11-09,1,1,unreliable
