url,label
The Improper Magazine (www.theimproper.com),left bias
The Indypendent (indypendent.org),left bias
The Intellectualist (theintellectualist.co),left bias
The Lily (www.thelily.com),left bias
The London Economic (www.thelondoneconomic.com),left bias
The Mary Sue (www.themarysue.com),left bias
The Militant (www.themilitant.com),left bias
The Monthly (Australia) (www.themonthly.com.au),left bias
The Morning Star (www.morningstaronline.co.uk),left bias
The Nation (https://www.thenation.com/),left bias
The National Memo (www.nationalmemo.com),left bias
The New Civil Rights Movement (www.thenewcivilrightsmovement.com),left bias
The Outline (theoutline.com),left bias
The Palestine Chronicle (www.palestinechronicle.com),left bias
The Phnom Penh Post (www.phnompenhpost.com),left bias
The Progressive (www.progressive.org),left bias
The Progressive Frontier (progressivefrontier.com),left bias
The Reality-Based Community (www.samefacts.com),left bias
The Root (www.theroot.com),left bias
The Source Newspaper (La Source) (thelasource.com),left bias
The Stern Facts (thesternfacts.com),left bias
The Stranger (www.thestranger.com),left bias
The Texas Observer (www.texasobserver.org),left bias
The Village Voice (www.villagevoice.com),left bias
The Walrus (thewalrus.ca),left bias
The Washington Spectator (washingtonspectator.org),left bias
The Week (theweek.com),left bias
The World Can’t Wait (worldcantwait.net),left bias
TheGrio (thegrio.com),left bias
The Zero Hour (www.thisisthezerohour.com),left bias
Them.us,left bias
TheosWatch.com (theoswatch.com),left bias
Think Progress (thinkprogress.org),left bias
This Magazine (this.org),left bias
Towleroad (www.towleroad.com),left bias
TreeHugger (www.treehugger.com),left bias
TruthDig (www.truthdig.com),left bias
TruthOut (truthout.org),left bias
Truth Theory (truththeory.com),left bias
Unicorn Riot (www.unicornriot.ninja),left bias
Uproxx (uproxx.com),left bias
Upworthy (www.upworthy.com),left bias
Vanity Fair (www.vanityfair.com),left bias
Verified Politics (http://verifiedpolitics.com/),left bias
Vermont Independent (www.vermontindependent.org),left bias
Verrit (verrit.com),left bias
Viral Title (viraltitle.com),left bias
Vote,left bias
Vox (www.vox.com),left bias
Wall Street on Parade (wallstreetonparade.com),left bias
Washington Babylon (washingtonbabylon.com),left bias
Washington Daily Wire,left bias
Washington Press (washingtonpress.com),left bias
Washington Sources (washingtonsources.org),left bias
Washingtonian (washingtonian.com),left bias
Wear Your Voice (wearyourvoicemag.com),left bias
We Hunted the Mammoth (wehuntedthemammoth.com),left bias
White House Watch (whitehousewatch.com),left bias
Who.What.Why (whowhatwhy.org),left bias
Wonkette (wonkette.com),left bias
Workers World (www.workers.org),left bias
World Socialist Web Site (wsws.org),left bias
Yes Magazine (www.yesmagazine.org),left bias
Young Turks (tytnetwork.com),left bias
Your Black World (yourblackworld.net),left bias
Z Magazine (zcomm.org),left bias
9News – KUSA (9news.com),least biased
11 News – KKCO (nbc11news.com),least biased
12 News KPNX (12news.com),least biased
24/7 Wall St. (247wallst.com),least biased
24ur.com,least biased
38 North (www.38north.org),least biased
680 News (www.680news.com),least biased
1010 WINS AM (1010wins.radio.com),least biased
1440 Newsletter (join1440.com),least biased
ABC7Chicago.com,least biased
ABC7 New York (abc7ny.com),least biased
ABC12/WJRT-TV (abc12.com),least biased
ABS-CBN (news.abs-cbn.com),least biased
ActionNewsJax.com,least biased
Ad Fontes Media (adfontesmedia.com/),least biased
Adweek,least biased
Africa Check (africacheck.org),least biased
AgDaily (agdaily.com),least biased
Agence France-Presse (AFP) (www.afp.com),least biased
Agenzia Nazionale Stampa Associata (ANSA) (http://www.ansa.it),least biased
Agerpres (www.agerpres.ro),least biased
AgWeb (agweb.com),least biased
Air Force Times,least biased
Airwars (airwars.org),least biased
Alabama Political Reporter (www.alreporter.com),least biased
Alabama Today (altoday.com),least biased
Albany Democrat-Herald (democratherald.com),least biased
Algemeen Dagblad (ad.nl),least biased
AllAfrica,least biased
Alliance For Securing Democracy (securingdemocracy.gmfus.org),least biased
Amarillo Globe-News (www.amarillo.com),least biased
American Heritage (www.americanheritage.com),least biased
American Military News (americanmilitarynews.com),least biased
American Press Institute (API) (www.americanpressinstitute.org),least biased
AmoMama (news.amomama.com),least biased
Anderson Independent Mail (independentmail.com),least biased
APTN National News,least biased
Arc Digital (arcdigital.media),least biased
Arirang (arirang.com),least biased
Arizona Capitol Times (azcapitoltimes.com),least biased
Army Times,least biased
Ars Technica (arstechnica.com),least biased
Asheboro Courier-Tribune (courier-tribune.com),least biased
Asia Times (www.atimes.com),least biased
Associated Press (apnews.com),least biased
Atlas Obscura (atlasobscura.com),least biased
azfamily.com,least biased
Ballotpedia (ballotpedia.org),least biased
Bangkok Post (www.bangkokpost.com),least biased
Baxter Bulletin (www.baxterbulletin.com),least biased
Belfer Center for Science and International Affairs (www.belfercenter.org),least biased
Belleville News-Democrat (www.bnd.com),least biased
Benzinga (benzinga.com),least biased
BestLife (bestlifeonline.com),least biased
Better Government Association (www.bettergov.org),least biased
Big News Network (www.bignewsnetwork.com),least biased
Big Think (bigthink.com),least biased
Biloxi Sun Herald,least biased
Bismarck Tribune (bismarcktribune.com),least biased
BlastingNews (us.blastingnews.com),least biased
Bleeping Computer (https://www.bleepingcomputer.com),least biased
BNO News (bnonews.com),least biased
Bozeman Daily Chronicle,least biased
Bridge Magazine (www.bridgemi.com),least biased
Bring Me The News (bringmethenews.com),least biased
Bullshido (www.bullshido.net),least biased
Burnett County Sentinel,least biased
Business2Community (www.business2community.com),least biased
C-Span (www.c-span.org),least biased
Canadian Public Affairs Channel (CPAC) (www.cpac.ca),least biased
Cape Cod Times (www.capecodtimes.com),least biased
Capitol Fax (capitolfax.com),least biased
Casper Star-Tribune (trib.com),least biased
Castanet (www.castanet.net),least biased
CBS Philly (philadelphia.cbslocal.com),least biased
Center for Democracy and Technology (cdt.org),least biased
Center for Responsive Politics (www.opensecrets.org),least biased
Center for strategic and International studies (www.csis.org),least biased
Channel News Asia – CNA (channelnewsasia.com),least biased
Charity Navigator (charitynavigator.org),least biased
Chattanooga Times Free Press (timesfreepress.com),least biased
Chinook Observer (www.chinookobserver.com),least biased
Christian Science Monitor (www.csmonitor.com),least biased
Cinncinati Equirer (www.cincinnati.com),least biased
CNET (www.cnet.com),least biased
Committee for Economic development (www.ced.org),least biased
Committee to Protect Journalists (www.cpj.org),least biased
Concord Monitor (www.concordmonitor.com),least biased
Congress.gov (www.congress.gov),least biased
Congressional Budget Office (CBO) (www.cbo.gov),least biased
Constitution Daily (constitutioncenter.org),least biased
Consumer Reports (www.consumerreports.org),least biased
Consumerist (consumerist.com),least biased
Cook Political Reports (cookpolitical.com),least biased
Coriere della Sera (corriere.it),least biased
Coronavirus.gov,least biased
Council on Foreign Relations (www.cfr.org),least biased
Countable News (www.countable.us),least biased
Courthouse News Service (www.courthousenews.com),least biased
Covid Tracking Project (covidtracking.com),least biased
CP24 (www.cp24.com),least biased
Crains Detroit (crainsdetroit.com),least biased
Crimeola (crimeola.com),least biased
CTV News (www.ctvnews.ca),least biased
D.C. Circuit Breaker (dccircuitbreaker.org),least biased
Daily Business Review (www.dailybusinessreview.com),least biased
Daily Camera (dailycamera.com),least biased
Daily Journal (Illinois),least biased
Daily Journal (Missouri) (dailyjournalonline.com),least biased
Daily Maverick (dailymaverick.co.za),least biased
Daily Record (www.dailyrecord.com),least biased
Darien Times (www.darientimes.com),least biased
Dayton Daily News (www.daytondailynews.com),least biased
Defense News (www.defensenews.com),least biased
Defense One (www.defenseone.com),least biased
Del Rio News-Herald (delrionewsherald.com),least biased
Denton Record-Chronicle,least biased
Des Moines Register (www.desmoinesregister.com),least biased
Detik.com,least biased
DifferenceBetween.net (www.differencebetween.net),least biased
Digital Journal (www.digitaljournal.com),least biased
Doctors Without Borders (www.doctorswithoutborders.org),least biased
DPA German Press Agency (www.dpa-international.com),least biased
Duluth News Tribune (www.duluthnewstribune.com),least biased
Eagle Tribune,least biased
East Idaho News (eastidahonews.com),least biased
Eau Claire Leader-Telegram (leadertelegram.com),least biased
EJ Insight (www.ejinsight.com),least biased
Elko Daily Free Press,least biased
El Nuevo Dia (elnuevodia.com),least biased
Erie Times-News (www.goerie.com),least biased
ERR News (Estonia Public Broadcasting) (news.err.ee),least biased
Eurasia Group (www.eurasiagroup.net),least biased
Every CRS Report (www.everycrsreport.com),least biased
Fact Check (www.factcheck.org),least biased
Factwire News Agency (www.factwire.org),least biased
Fair Observer (www.fairobserver.com),least biased
Fayetteville Observer (fayobserver.com),least biased
Federal News Network (federalnewsnetwork.com),least biased
Federal Times (www.federaltimes.com),least biased
Financial Times (www.ft.com),least biased
First Coast News (firstcoastnews.com),least biased
First Draft News (firstdraftnews.org),least biased
Florida Politics (floridapolitics.com),least biased
Florida Times Union (jacksonville.com),least biased
Foreign Affairs (www.foreignaffairs.com),least biased
Foreign Policy (foreignpolicy.com),least biased
Foster’s Daily Democrat (fosters.com),least biased
FourStatesHomepage.com,least biased
France 24 (www.france24.com),least biased
Free Wheel Media (https://freewheelus.com),least biased
Full Fact UK (fullfact.org),least biased
Gainesville Sun (gainesville.com),least biased
Gallup (www.gallup.com),least biased
GBTimes (https://gbtimes.com),least biased
Geek.com (geek.com),least biased
Global Integrity (www.globalintegrity.org),least biased
Global Slavery Index (www.globalslaveryindex.org),least biased
Globe Gazette (Iowa) (globegazette.com),least biased
GoodNewsNetwork (www.goodnewsnetwork.org),least biased
Government Accountability Office (GAO) (www.gao.gov),least biased
GovTrack (www.govtrack.us),least biased
Great Falls Tribune (www.greatfallstribune.com),least biased
Green Bay Press-Gazette (www.greenbaypressgazette.com),least biased
Greenville News (www.greenvilleonline.com),least biased
Group of Thirty (group30.org),least biased
Hanford Sentinel (https://hanfordsentinel.com),least biased
Harvard Business Review (hbr.org),least biased
Harvard Gazette (news.harvard.edu),least biased
Hastings Tribune,least biased
Healthcare Finance News (www.healthcarefinancenews.com),least biased
Herald & Review (herald-review.com),least biased
Hoax Slayer (www.hoax-slayer.com),least biased
Homeland Security News Wire (www.homelandsecuritynewswire.com),least biased
How Stuff Works (www.howstuffworks.com),least biased
How-To Geek,least biased
I24 News (www.i24news.tv),least biased
Icitizen (icitizen.com),least biased
Idaho Statesman (www.idahostatesman.com),least biased
iMediaEthics (www.imediaethics.org),least biased
Inc. Magazine (inc.com),least biased
Independent Journal Review (ijr.org),least biased
Independent Record (Montana) (helenair.com),least biased
Independent Voter Network (IVN) (ivn.us),least biased
IndexMundi (indexmundi.com),least biased
Indianapolis Star (www.indystar.com),least biased
Inland Valley Bulletin (www.dailybulletin.com),least biased
Institute for Women’s Policy Research (IWPR) (iwpr.org),least biased
International Consortium of Investigative Journalists (www.icij.org),least biased
International Energy Agency (www.iea.org),least biased
International Organization (journals.cambridge.org),least biased
International Press Institute (www.freemedia.at),least biased
International Rescue Committee (www.rescue.org),least biased
Investigative Reporters and Editors (www.ire.org),least biased
Investopedia (www.investopedia.com),least biased
Jackson Sun (www.jacksonsun.com),least biased
Janes 360 (www.janes.com),least biased
Japan Times (www.japantimes.co.jp),least biased
Jewish Telegraphic Agency (JTA) (www.jta.org),least biased
Journal Gazette (journalgazette.net/),least biased
Justice Denied (justicedenied.org),least biased
Kaiser Family Foundation (kff.org),least biased
KAIT8-TV (kait8.com),least biased
KARE11 (kare11.com),least biased
KBMT – 12NewsNow.com,least biased
KBTX News 3 (kbtx.com),least biased
KCCI Des Moines (kcci.com),least biased
KCRA 3 (kcra.com),least biased
KCTV5 (kctv5.com),least biased
KDKA – CBS Pittsburgh (pittsburgh.cbslocal.com),least biased
KDVR-TV (kdvr.com),least biased
KERO TV – 23ABC (turnto23.com),least biased
KETV (ketv.com),least biased
KGWN – Wyoming News Now (wyomingnewsnow.tv),least biased
Kiplinger (kiplinger.com),least biased
KIRO 7 (kiro7.com),least biased
KITV (kitv.com),least biased
KMOV (www.kmov.com),least biased
KNOP-TV (knopnews2.com),least biased
Know Your Meme (knowyourmeme.com),least biased
Knowhere (knowherenews.com),least biased
Knoxville News Senitinel (www.knoxnews.com),least biased
KOAM News Now (koamnewsnow.com),least biased
Kompas.com,least biased
KSL-TV (ksl.com),least biased
KSNB Channel 4 (ksnblocal4.com),least biased
KSTP-TV (kstp.com),least biased
KTLA (ktla.com),least biased
KTUU-TV (ktuu.com),least biased
KTVA 11 (ktva.com),least biased
KTVU Fox 2 (ktvu.com),least biased
KUSI-TV (kusi.com),least biased
KWTV-News9 (news9.com),least biased
KXII News12 (kxii.com),least biased
La Devoir (ledevoir.com),least biased
La Libre (lalibre.be),least biased
Lansing State Journal (lansingstatejournal.com),least biased
Las Cruces Sun-News (https://www.lcsun-news.com),least biased
Law.com (law.com),least biased
Law360 (law360.com),least biased
Lawfare Blog (lawfareblog.com),least biased
Lead Stories (leadstories.com),least biased
Lebanon Daily News (ldnews.com),least biased
Le Soir (lesoir.be),least biased
Lima Charlie News (limacharlienews.com),least biased
Lincoln Journal Star (journalstar.com),least biased
LNP – LancasterOnline (lancasteronline.com),least biased
Logically (logically.ai),least biased
Lompoc Record (lompocrecord.com),least biased
Longview News-Journal,least biased
Loveland Reporter-Herald (reporterherald.com),least biased
MediaShift (http://mediashift.org/),least biased
MakeUseOf (www.makeuseof.com),least biased
Memeorandum (www.memeorandum.com),least biased
Memphis Commercial Appeal (commercialappeal.com),least biased
Mental Floss (mentalfloss.com),least biased
Meriden Record-Journal (myrecordjournal.com),least biased
Merion West (merionwest.com),least biased
MetroWest Daily News (www.metrowestdailynews.com),least biased
NewsNation (newsnationnow.com),least biased
Military.com (www.military.com),least biased
Military Times (www.militarytimes.com),least biased
Missoulian (missoulian.com),least biased
MLive (Michigan – Booth Newpapers),least biased
Montana Standard (mtstandard.com),least biased
Morning Consult (morningconsult.com),least biased
Napa Valley Register (napavalleyregister.com),least biased
National Bureau of Economic Research (www.nber.org),least biased
National Conference of State Legislatures (NCSL) (http://www.ncsl.org),least biased
National Institute on Money in State Politics (www.followthemoney.org),least biased
National Journal (www.nationaljournal.com),least biased
NationMaster (www.nationmaster.com),least biased
Navy Times (navytimes.com),least biased
Need2Know (theneed2know.com),least biased
New Bern Sun Journal (www.newbernsj.com),least biased
New Zealand Herald (www.nzherald.co.nz),least biased
News and News (newsandnews.com),least biased
News Channel 4 (KFOR.com) (kfor.com),least biased
News Facts Network (NFN) (newsfactsnetwork.com),least biased
News Lookup (www.newslookup.com),least biased
News24 (South Africa) (www.news24.com),least biased
Newsela (newsela.com),least biased
Newsguard (www.newsguardtech.com),least biased
NewsNet (YourNewsNet.com) (http://yournewsnet.com),least biased
NewsNow UK (www.newsnow.co.uk),least biased
News Straits Times (nst.com.my),least biased
NewzJunky.com,least biased
Next Avenue (https://www.nextavenue.org/),least biased
NextGOV (www.nextgov.com),least biased
Niskanen Center (niskanencenter.org),least biased
NK News (www.nknews.org),least biased
No Labels (www.nolabels.org),least biased
Noozhawk (www.noozhawk.com),least biased
Norfolk Daily News,least biased
North Korea Times (www.northkoreatimes.com),least biased
Northwest Florida Daily News (nwfdailynews.com),least biased
Northwest Indiana Times (www.nwitimes.com),least biased
Novinite (www.novinite.com),least biased
Oil Price (oilprice.com),least biased
Oyez Project (www.oyez.org),least biased
Pacific Daily News (www.guampdn.com),least biased
Patch (patch.com),least biased
Patheos (www.patheos.com),least biased
Pensacola News Journal (www.pnj.com),least biased
Peoria Journal Star (pjstar.com),least biased
Peterson Foundation (www.pgpf.org),least biased
Peterson Institute for International Economics (piie.com),least biased
Pew Research (www.pewresearch.org),least biased
Places Journal (placesjournal.org),least biased
Pocono Record (www.poconorecord.com),least biased
Political Wire (politicalwire.com),least biased
Polygraph.info (www.polygraph.info),least biased
Poynter Institute (www.poynter.org),least biased
PR Newswire (prnewswire.mediaroom.com),least biased
Procon.org (www.procon.org),least biased
Public Policy Polling (www.publicpolicypolling.com),least biased
Public Religion Research Institute (www.prri.org),least biased
Punchbowl News (punchbowl.news),least biased
Quad City Times (qctimes.com),least biased
Radio.com,least biased
Radio Free Europe / Radio Liberty (www.rferl.org),least biased
Rand Corporation (www.rand.org),least biased
Rapid City Journal (rapidcityjournal.com),least biased
Rare News (rare.us),least biased
Recode (www.recode.net),least biased
Relevant Magazine (relevantmagazine.com),least biased
Reporter Without Borders (rsf.org),least biased
Reporters Lab (reporterslab.org),least biased
Reuters (www.reuters.com),least biased
RFI – Radio France Internationale (rfi.fr/en/),least biased
RiverBender.com,least biased
Riverdale Press (riverdalepress.com),least biased
Roanoke Times (roanoke.com),least biased
RocaNews (rocanews.com),least biased
Roll Call (www.rollcall.com),least biased
RTE (Radio Television of Ireland) (www.rte.ie),least biased
Russian Media Monitor (www.russialies.com),least biased
San Diego Union Tribune (www.sandiegouniontribune.com),least biased
San Marcos Daily Record (www.sanmarcosrecord.com),least biased
Santa Maria Times (santamariatimes.com),least biased
Sarasota Herald-Tribune (www.heraldtribune.com),least biased
Sayfie Review (www.sayfiereview.com),least biased
Science Debate (sciencedebate.org),least biased
Scoopnest (www.scoopnest.com),least biased
SCOTUSblog (www.scotusblog.com),least biased
Shareably (www.shareably.net),least biased
Shorenstein Center (shorensteincenter.org),least biased
Shreveport Times (shreveporttimes.com),least biased
Simple Politics (www.simplepolitics.co.uk),least biased
Sioux City Journal (siouxcityjournal.com),least biased
Sky News (news.sky.com),least biased
SmartNews (www.smartnews.com),least biased
Snopes (www.snopes.com),least biased
South Bend Tribune,least biased
South Florida Sun-Sentinel (www.sun-sentinel.com),least biased
Spectrum News – NY1 (www.ny1.com),least biased
Spectrum Report (spectrumreport.com),least biased
Spotlight PA (spotlightpa.org),least biased
St. Cloud Times (www.sctimes.com),least biased
Stars and Stripes (www.stripes.com),least biased
Staten Island Advance (www.silive.com),least biased
Statesman Journal (www.statesmanjournal.com),least biased
Statesville Record & Landmark,least biased
Statista,least biased
Stimson Center (stimson.org),least biased
Stock News USA (https://stocknewsusa.com),least biased
StrategyPage (www.strategypage.com),least biased
Stratfor (www.stratfor.com),least biased
Taipei Times (www.taipeitimes.com),least biased
Task and Purpose (taskandpurpose.com),least biased
Telegram & Gazette,least biased
Texas Standard (www.texasstandard.org),least biased
That’s Nonsense (www.thatsnonsense.com),least biased
The Auburn Citizen (auburnpub.com),least biased
The Australian Financial Review (www.afr.com),least biased
The Balance (www.thebalance.com),least biased
The Battlefords News Optimist,least biased
The Canadian Press (www.thecanadianpress.com),least biased
The Cipher Brief (www.thecipherbrief.com),least biased
The Columbian (columbian.com),least biased
The Conversation (theconversation.com),least biased
The Daily Chronicle (daily-chronicle.com),least biased
The Daily Gazette (dailygazette.com),least biased
The Daily News (Longview) (tdn.com),least biased
The Daily Northwestern (dailynorthwestern.com),least biased
The Daily Progress (www.dailyprogress.com),least biased
The Day (New London) (www.theday.com),least biased
The Defcon Warning System (www.defconwarningsystem.com),least biased
The Diplomat Magazine (thediplomat.com),least biased
The Economist (www.economist.com),least biased
The Flip Side (theflipside.io),least biased
The Herald Journal (Utah),least biased
The Herald News (Massachusetts),least biased
The Herald-Dispatch,least biased
"The Herald-Sun (Durham, North Carolina) (www.heraldsun.com)",least biased
The Hill (thehill.com),least biased
The Jamestown Foundation (jamestown.org),least biased
The Jordan Times (www.jordantimes.com),least biased
The Journal Standard (www.journalstandard.com),least biased
The Macon Telegraph (www.macon.com),least biased
The Marietta Times (mariettatimes.com),least biased
The Marshall Project (www.themarshallproject.org),least biased
The Meme Policeman (memepoliceman.com),least biased
The Moderated Media (www.themoderatedmedia.com),least biased
The Modesto Bee (www.modbee.com),least biased
The Monitor (Texas),least biased
The Morning Call (www.mcall.com),least biased
The Nevada Independent (thenevadaindependent.com),least biased
The News (Mexico City) (www.thenews.mx),least biased
The News International (www.thenews.com.pk),least biased
The News Literacy Project (www.thenewsliteracyproject.org),least biased
The Observatory (https://observatory.journalism.wisc.edu/),least biased
The Outlook (Monmouth University) (outlook.monmouth.edu),least biased
The Pantagraph (www.pantagraph.com),least biased
The Post and Courier (www.postandcourier.com),least biased
The Post Star (poststar.com),least biased
The Post-Standard (Syracuse) (www.syracuse.com),least biased
The Record – Stockton (recordnet.com),least biased
The Register UK,least biased
The Republic (Indiana) (therepublic.com),least biased
The Republican (Masslive) (www.masslive.com),least biased
The Scotsman (www.scotsman.com),least biased
The Sentinel (Pennsylvania) (cumberlink.com),least biased
The Smoking Gun (www.thesmokinggun.com),least biased
The Sociable (sociable.co),least biased
The Southern Illinoisan (thesouthern.com),least biased
The Star Democrat,least biased
The Strategy Bridge (thestrategybridge.org),least biased
The Tennessean (tennessean.com),least biased
The Times (Illinois) (www.mywebtimes.com),least biased
The Times and Democrat (thetandd.com),least biased
The Town Talk (thetowntalk.com),least biased
The TruthSetter (truthsetter.com),least biased
The Vindicator (vindy.com),least biased
The Waterloo-Cedar Falls Courier (wcfcourier.com),least biased
The ZDF (Zweites Deutsches Fernsehen) (www.zdf.de),least biased
Third Way (www.thirdway.org),least biased
ThoughtCo (www.thoughtco.com),least biased
Times of San Diego (timesofsandiego.com),least biased
Times-News (Idaho) (magicvalley.com),least biased
Today I Found Out (www.todayifoundout.com),least biased
Transparency International (www.transparency.org),least biased
Transpartisan Review (transpartisanreview.com/),least biased
Traverse City Record-Eagle,least biased
Tribune Content Agency (tribunecontentagency.com),least biased
Tri-City Herald (tri-cityherald.com),least biased
TruthorFiction.com (www.truthorfiction.com),least biased
Tut.by,least biased
TVW Washington State (www.tvw.org),least biased
Undark (undark.org),least biased
United Press International (UPI) (www.upi.com),least biased
United State House of Representatives (www.house.gov),least biased
USA Spending (www.usaspending.gov),least biased
USAFacts (www.usafacts.org),least biased
Utah Standard-Examiner (www.standard.net),least biased
Vera Files (verafiles.org),least biased
Viral Thread (www.viralthread.com),least biased
Voice of America (www.voanews.com),least biased
Vos Iz Neias (www.vosizneias.com),least biased
Vote Smart (votesmart.org),least biased
Waco Tribune-Herald (https://www.wacotrib.com),least biased
War on the Rocks (warontherocks.com),least biased
Washington Journal (C-Span),least biased
Washington’s Top News (WTOP) (wtop.com),least biased
WBAY Action 2 News (wbay.com),least biased
WBNS-TV (10tv.com),least biased
WBTV (wbtv.com),least biased
WCAX3 (wcax.com),least biased
WDIV – ClickOnDetroit (clickondetroit.com),least biased
We are the Mighty (www.wearethemighty.com),least biased
WENY News (weny.com),least biased
WETM – MyTwinTiers.com,least biased
WFMYnews2.com,least biased
WFMZ (wfmz.com),least biased
WGHP – Fox8 (myfox8.com),least biased
WGN News (wgntv.com),least biased
WHSV-TV (whsv.com),least biased
WOWT News 6 (wowt.com),least biased
WTVY Channel 4 (wtvy.com),least biased
WikiNews (en.wikinews.org),least biased
Wikipedia (www.wikipedia.org),least biased
WikiTribune (www.wikitribune.com),least biased
Winnipeg Free Press (winnipegfreepress.com),least biased
Winona Daily News,least biased
Winston-Salem Journal,least biased
WION (World is One News) (www.wionews.com),least biased
Wisconsin State Journal (host.madison.com),least biased
WMUR9 (wmur.com),least biased
WOFL (fox35orlando.com),least biased
World Economic Forum (www.weforum.org),least biased
World News (wn.com),least biased
Worldometer (worldometers.info),least biased
World Politics Review (www.worldpoliticsreview.com),least biased
World Population Review (worldpopulationreview.com),least biased
WPXI (wpxi.com),least biased
WRAL,least biased
WRDW – News 12 (wrdw.com),least biased
WSAZ News Channel (wsaz.com),least biased
WTAE Pittsburgh’s Action News (wtae.com),least biased
WTOK (wtok.com),least biased
WTVF – Newschannel5 (newschannel5.com),least biased
WTXF-TV Fox 29 (fox29.com),least biased
WUSA9.com,least biased
WVEC – 13newsnow.com,least biased
WXIA – 11alive.com,least biased
ZDNet (zdnet.com),least biased
Adobo Chronicles (adobochronicles.com),satire
Alternative Facts (alternativelyfacts.com),satire
Alternative Science (alternative-science.com),satire
Babylon Bee (babylonbee.com),satire
Blue News Network (BNN) (bluenewsnetwork.com),satire
Borowitz Report,satire
Breaking Burgh (www.breakingburgh.com),satire
Bullshit News (bullshitnews.org),satire
Bustatroll.org,satire
Burrard Street (www.burrardstreetjournal.com),satire
Clickhole (www.clickhole.com),satire
Confederacy of Drones (confederacyofdrones.com),satire
Cracked (www.cracked.com),satire
Daily Squib (www.dailysquib.co.uk),satire
Daily World Update (dailyworldupdate.us),satire
DailySnark (dailysnark.com),satire
Derf Magazine (www.derfmagazine.com),satire
Duffel Blog (www.duffelblog.com),satire
Duh Progressive (duhprogressive.com),satire
Empire News (empirenews.net),satire
Empire Sports News (www.empiresports.co),satire
Evening Harold (eveningharold.com),satire
Flake News,satire
FM Observer (fmobserver.com),satire
Frank Mag (frankmag.ca),satire
Freedon Crossroads (freedomcrossroads.com),satire
Genesius Times (genesiustimes.com),satire
Gish Gallop (www.gishgallop.com),satire
Gomer Blog (gomerblog.com),satire
Hard Dawn (harddawn.com),satire
Huzlers (huzlers.com),satire
IMAO (In My Arrogant Opinion) (https://www.imao.us),satire
InfoBattle (infobattle.org),satire
Internet Chronicle (chronicle.su),satire
Lark News (www.larknews.com),satire
Le Gorafi (legorafi.fr/),satire
Liberal Bias Press (liberalbias.com),satire
Madhouse Magazine (madhousemagazine.com),satire
McSweeney’s Internet Tendency (mcsweeneys.net),satire
MoronMajority (moronmajority.com),satire
News biscuit (www.newsbiscuit.com),satire
News Mutiny (newsmutiny.com),satire
News Thump (newsthump.com),satire
NPC Daily (npcdaily.com),satire
Pretty Cool Site (PCS) (prettycoolsite.com),satire
Potatriots Unite (potatriotsunite),satire
Real News Right Now (realnewsrightnow.com),satire
Real Raw News (realrawnews.com),satire
Reductress (reductress.com),satire
Sanctum News (sanctumnews.com),satire
Satire V (www.satirev.org),satire
Schmedium (schmedium.org),satire
Southend News Network (southendnewsnetwork.net),satire
Sports Pickle (sportspickle.com),satire
St. George Gazette (stgeorgegazette.com),satire
Stilton’s Place (stiltonsplace.blogspot.com),satire
Stubhill News (stubhillnews.com),satire
Stuppid (stuppid.com),satire
Suffolk Gazette (suffolkgazette.com),satire
Sunday Sport (www.sundaysportonline.co.uk),satire
That’s Pretty Good Science (thatsprettygoodscience.com),satire
The Atlanta Banana (www.atlbanana.com),satire
The Beaverton (www.thebeaverton.com),satire
The Betoota Advocate (www.betootaadvocate.com),satire
The Chaser (chaser.com.au),satire
The Daily Discord (www.dailydiscord.com),satire
The Daily Mash (www.thedailymash.co.uk),satire
The Daily Mire (thedailymire.com),satire
The Halfway Post (halfwaypost.com),satire
The Hard Times (thehardtimes.net),satire
The Mideast Beast (themideastbeast.com),satire
The Onion (www.theonion.com),satire
The People’s Cube (thepeoplescube.com),satire
The Politcal Garbage Chute (www.politicalgarbagechute.com),satire
The Postillion (www.the-postillon.com),satire
The Red Shtick (theredshtick.com),satire
The Science Post (thesciencepost.com),satire
The Shovel (www.theshovel.com.au),satire
The Spoof (www.thespoof.com),satire
There is News (https://thereisnews.com),satire
TittleTattle365 (tittletattle365.com),satire
Truthbrary (www.truthbrary.org),satire
Viral Actions,satire
Waterford Whispers News (waterfordwhispersnews.com),satire
Woken News Network (https://wokennews.com),satire
World News Daily (worldnewsdailyreport.com),satire
ADDitude Magazine (additudemag.com),pro science
Air and Space Mag (www.airspacemag.com),pro science
Alliance for Science,pro science
American Academy of Pediatrics (www.aap.org),pro science
American association for the advancement of science. (www.aaas.org),pro science
American Geophysical Union (AGU) (sites.agu.org),pro science
American Journal of Archaeology (www.ajaonline.org),pro science
American Journal of Public Health (AJPH),pro science
American Lung Association (lung.org),pro science
American Medical Association (AMA) (ama-assn.org),pro science
American Physical Society (APS) (www.aps.org),pro science
American Psychoanalytic Association (www.apsa.org),pro science
American Psychological Association (https://www.apa.org),pro science
American Scientist (www.americanscientist.org),pro science
Anxiety and Depression Association of America (ADAA) (adaa.org/),pro science
Archaelogy Magazine (www.archaeology.org),pro science
Astronomy Magazine (www.astronomy.com),pro science
Australian Skeptics Inc. (www.skeptics.com.au),pro science
Autistic Self Advocacy Network (ASAN) (autisticadvocacy.org),pro science
BioMedical Central (BMC) (www.biomedcentral.com),pro science
BioSpace (biospace.com),pro science
